Age,Education,Marital_Status,Income,Kids,Dt_Customer,Recency,Complain,Wines,Fruits,Meat,Fish,Sweets,Gold,Total_Spent,Deals,Acc_Cmp1,Acc_Cmp2,Acc_Cmp3,Acc_Cmp4,Acc_Cmp5,Response,Store,Catalog,Webs,Web_Visist
70,Postgraduate,Single,57333.0,1,2012-09-22,55,False,941,14,397,76,58,176,1662,11,False,False,False,False,False,True,9,5,8,6
42,Postgraduate,Together,32313.0,1,2013-02-11,60,False,86,4,56,2,4,7,159,3,False,False,False,False,False,False,4,0,4,9
71,Postgraduate,Single,84953.0,0,2013-06-03,73,False,167,48,602,63,72,72,1024,1,True,False,False,True,True,True,4,10,3,2
56,Postgraduate,Single,27071.0,1,2014-04-23,90,False,8,3,19,0,2,3,35,2,False,False,False,False,False,False,3,0,2,6
67,Postgraduate,Together,68148.0,0,2013-08-31,86,False,389,66,408,37,57,85,1042,1,False,False,False,False,False,False,6,4,4,2
59,Postgraduate,Together,65735.0,2,2013-12-07,37,False,239,7,119,4,15,11,395,5,False,False,False,False,False,False,6,2,6,7
49,Postgraduate,Together,86836.0,0,2012-09-12,7,False,179,21,273,0,21,63,557,1,True,False,True,False,True,True,6,10,6,5
61,Postgraduate,Together,4023.0,2,2014-06-23,29,False,5,0,1,1,1,1,9,15,False,False,False,False,False,False,0,0,0,19
34,Graduate,Together,30093.0,0,2013-07-08,19,False,2,6,28,13,4,16,69,1,False,False,False,False,False,False,3,0,2,7
58,Postgraduate,Together,57705.0,1,2014-01-11,14,False,383,0,53,6,4,40,486,3,False,False,False,False,False,False,6,1,8,6
36,Graduate,Single,25008.0,1,2014-02-02,72,False,2,8,8,6,1,9,34,2,False,False,False,False,False,False,3,0,1,8
29,Undergraduate,Single,83257.0,0,2012-09-18,56,True,536,27,590,38,107,67,1365,1,False,False,True,False,True,True,12,10,5,6
49,Graduate,Together,22280.0,1,2013-05-19,85,False,2,1,4,3,1,2,13,1,False,False,False,False,False,False,2,0,1,8
46,Postgraduate,Together,72159.0,0,2012-10-29,62,False,322,53,899,34,40,53,1401,1,False,False,False,False,False,False,10,6,4,2
63,Graduate,Together,64260.0,0,2013-01-11,1,False,539,169,816,20,0,30,1574,1,False,False,False,False,False,True,4,5,4,3
40,Postgraduate,Single,82733.0,0,2013-09-10,28,False,712,50,420,65,38,38,1323,1,False,False,False,False,False,True,7,4,8,4
53,Postgraduate,Single,74290.0,1,2013-08-12,70,False,1121,0,72,0,12,12,1217,4,True,False,False,True,False,False,10,8,10,6
73,Postgraduate,Single,58217.0,3,2012-11-17,84,False,68,1,13,3,5,13,103,1,False,False,False,False,False,False,4,0,2,6
48,Postgraduate,Together,21024.0,0,2013-07-04,89,False,36,4,18,6,2,18,84,1,False,False,False,False,False,False,4,0,2,7
52,Postgraduate,Together,70116.0,0,2013-01-26,73,False,707,44,603,95,58,29,1536,1,False,False,False,False,False,False,12,8,2,1
39,Graduate,Together,54006.0,1,2012-09-18,42,False,174,77,203,6,24,97,581,2,False,False,False,False,False,False,7,1,8,7
58,Postgraduate,Together,69063.0,1,2012-11-07,16,False,666,35,124,69,8,26,928,1,False,False,False,False,False,False,5,3,5,3
49,Undergraduate,Single,11448.0,0,2013-12-15,16,False,0,0,0,6,2,6,14,1,False,False,False,False,False,False,2,0,1,6
45,Graduate,Single,61825.0,1,2013-08-07,56,False,162,50,100,55,30,27,424,1,False,False,False,False,False,False,8,2,4,4
53,Graduate,Together,70886.0,1,2013-10-14,65,False,407,70,239,103,88,53,960,1,False,False,False,False,False,False,4,4,5,2
42,Graduate,Together,69109.0,0,2012-11-09,10,False,823,25,459,124,29,95,1555,1,False,False,False,False,True,True,7,6,6,4
51,Graduate,Single,60208.0,2,2012-10-07,13,False,488,23,71,15,0,59,656,11,False,False,False,True,False,True,7,3,8,7
56,Postgraduate,Together,32889.0,2,2013-09-06,78,False,28,0,13,4,2,8,55,3,False,False,False,False,False,False,3,1,2,5
40,Graduate,Single,34738.0,1,2014-05-11,51,False,3,2,10,3,0,2,20,1,False,False,False,False,False,False,3,0,1,6
53,Postgraduate,Together,30538.0,1,2012-10-01,27,False,284,0,52,8,3,20,367,4,False,False,False,False,False,False,4,0,9,10
47,Undergraduate,Together,82326.0,0,2014-03-10,30,False,938,142,754,159,81,183,2257,1,True,False,False,True,True,True,6,10,5,2
57,Postgraduate,Single,26642.0,1,2014-03-01,71,False,13,2,15,2,2,8,42,2,False,False,False,False,False,False,3,0,2,6
60,Graduate,Single,69932.0,1,2013-06-12,97,False,412,172,153,150,105,57,1049,2,False,False,False,False,False,False,11,6,7,4
52,Graduate,Single,44503.0,2,2014-04-16,83,False,31,1,8,0,0,8,48,2,False,False,False,False,False,False,3,0,2,6
76,Postgraduate,Single,60200.0,1,2013-01-02,3,False,502,19,132,0,6,26,685,6,False,False,False,False,False,False,11,2,6,6
72,Graduate,Single,49638.0,1,2014-04-19,71,False,18,10,3,3,5,0,39,1,False,False,False,False,False,False,3,0,1,2
37,Undergraduate,Single,23830.0,0,2014-02-07,3,False,1,8,6,4,8,16,43,1,False,False,False,False,False,False,3,0,1,7
65,Postgraduate,Single,33051.0,0,2012-08-16,15,False,100,71,243,108,94,219,835,3,False,False,False,False,False,True,8,1,9,9
66,Graduate,Together,72905.0,0,2014-01-21,52,False,407,114,445,181,165,203,1515,1,True,False,False,False,False,False,9,7,3,1
73,Postgraduate,Together,69702.0,1,2013-02-19,8,False,664,9,240,50,19,57,1039,2,False,False,False,False,False,False,10,7,7,4
49,Graduate,Single,70300.0,1,2013-07-15,89,False,1045,61,338,60,46,46,1596,3,False,False,False,False,False,False,13,5,5,8
40,Postgraduate,Together,70643.0,0,2012-10-15,66,False,1218,107,304,23,143,33,1828,1,False,False,False,False,False,True,4,8,5,6
55,Postgraduate,Together,30396.0,1,2014-04-30,22,False,15,0,6,0,1,12,34,2,False,False,True,False,False,True,2,1,1,7
56,Postgraduate,Single,50616.0,1,2014-04-18,56,False,128,0,16,0,1,4,149,2,False,False,False,False,False,False,4,0,4,7
55,Postgraduate,Single,62772.0,1,2013-05-19,74,False,581,49,157,43,8,108,946,1,False,False,False,True,False,False,11,6,5,2
39,Postgraduate,Single,30298.0,0,2014-05-19,48,False,6,3,12,6,1,0,28,1,False,False,False,False,False,False,3,1,1,3
40,Graduate,Single,52413.0,1,2012-11-03,67,False,185,8,133,56,56,12,450,2,False,False,False,False,False,False,7,1,7,7
67,Postgraduate,Together,44155.0,2,2014-01-19,24,False,22,1,9,0,0,14,46,1,False,False,False,False,False,False,2,1,1,4
53,Postgraduate,Single,86979.0,0,2013-11-07,67,False,584,100,835,65,83,35,1702,1,False,False,True,False,False,True,5,5,5,2
49,Graduate,Together,76532.0,2,2013-09-09,38,False,355,30,177,90,138,30,820,4,False,False,False,False,False,False,7,5,9,5
42,Graduate,Together,42081.0,1,2013-02-26,86,False,175,10,110,54,6,27,382,2,False,False,True,False,False,False,4,3,6,6
36,Postgraduate,Together,67546.0,0,2012-08-31,90,False,864,134,768,150,38,172,2126,1,False,False,False,False,False,False,5,10,4,3
35,Postgraduate,Together,88420.0,0,2014-05-02,87,False,957,153,612,99,95,153,2069,1,True,False,True,False,True,False,8,7,4,1
39,Graduate,Together,31158.0,1,2013-01-27,62,False,25,6,16,20,0,5,72,2,False,False,False,False,False,False,3,0,2,8
56,Graduate,Single,61671.0,1,2014-06-03,23,False,641,7,56,0,0,28,732,8,True,False,False,True,False,False,6,4,10,8
50,Graduate,Single,69719.0,0,2014-05-26,99,False,273,86,208,177,14,43,801,1,False,False,False,False,False,False,5,3,2,1
75,Graduate,Single,49160.0,1,2013-10-20,29,False,122,21,43,25,10,15,236,2,False,False,False,False,False,False,6,1,3,6
46,Undergraduate,Together,24882.0,1,2012-09-09,52,False,1,4,10,29,0,36,80,1,False,False,True,False,False,False,2,1,1,6
70,Postgraduate,Single,90933.0,0,2014-03-31,90,False,1020,31,430,62,63,79,1685,1,False,False,False,False,True,False,4,6,4,1
79,Postgraduate,Single,113734.0,0,2014-05-28,9,False,6,2,3,1,262,3,277,0,False,False,False,False,False,False,0,0,27,1
74,Postgraduate,Together,59292.0,1,2013-06-13,71,False,378,14,68,19,14,14,507,2,False,False,False,False,False,False,8,5,3,3
60,Postgraduate,Together,45759.0,2,2013-02-23,13,False,42,1,18,3,0,4,68,2,False,False,False,False,False,False,3,0,2,7
41,Graduate,Single,22148.0,0,2014-04-13,16,False,15,5,14,0,4,11,49,1,False,False,False,False,False,False,3,0,1,7
37,Postgraduate,Together,73395.0,0,2014-03-18,94,False,272,7,80,20,7,11,397,1,False,False,False,False,False,False,6,4,4,2
53,Graduate,Single,29819.0,1,2013-10-24,77,False,9,1,24,2,1,2,39,3,False,False,False,False,False,False,3,0,3,6
56,Graduate,Together,45688.0,1,2014-01-25,20,False,279,0,18,0,0,9,306,2,False,False,False,True,False,False,8,1,3,4
70,Graduate,Together,62820.0,0,2013-05-11,51,False,398,61,265,138,61,53,976,1,False,False,False,False,False,False,6,4,3,1
53,Postgraduate,Together,60491.0,1,2013-09-06,81,False,637,47,237,12,19,76,1028,4,False,False,False,False,False,False,7,11,6,5
38,Graduate,Together,33235.0,1,2014-02-05,71,False,45,0,16,2,1,6,70,1,False,False,False,False,False,False,3,0,3,7
65,Graduate,Together,35701.0,0,2013-03-19,36,False,21,1,9,7,3,5,46,1,False,False,False,False,False,False,3,0,1,6
44,Postgraduate,Together,31535.0,1,2013-09-26,95,False,15,4,13,0,0,19,51,1,False,False,True,False,False,False,2,1,1,7
64,Undergraduate,Together,92556.0,0,2014-04-20,32,False,493,183,352,184,23,28,1263,0,False,False,False,False,False,False,13,5,3,0
54,Graduate,Single,67384.0,1,2012-11-10,32,False,957,40,175,158,53,107,1490,2,False,False,False,True,False,False,5,8,7,5
53,Postgraduate,Together,80573.0,0,2012-10-14,85,False,829,138,430,60,92,15,1564,1,False,False,False,False,False,False,13,6,4,2
57,Graduate,Together,77870.0,1,2012-08-22,93,False,1017,50,500,65,50,133,1815,3,True,False,False,True,False,True,5,5,5,8
61,Postgraduate,Single,52278.0,1,2013-01-25,24,False,953,0,71,0,0,174,1198,6,False,False,False,False,False,False,10,5,10,8
56,Graduate,Single,57107.0,1,2012-08-24,44,False,159,0,120,0,0,137,416,7,False,True,False,True,False,True,8,4,4,8
34,Graduate,Together,18929.0,0,2013-02-16,15,False,32,0,8,23,4,18,85,1,False,False,False,False,False,False,4,0,1,6
43,Postgraduate,Single,36038.0,1,2013-05-31,82,False,23,0,15,0,2,7,47,2,False,False,False,False,False,False,3,0,3,6
48,Graduate,Single,20180.0,0,2013-02-20,27,False,18,42,24,15,20,18,137,1,False,False,False,False,False,False,4,1,2,7
59,Postgraduate,Together,34230.0,2,2012-12-26,72,False,15,0,4,0,0,2,21,1,False,False,False,False,False,False,2,0,1,7
47,Undergraduate,Single,31878.0,1,2014-06-22,7,False,23,4,5,10,5,23,70,1,False,False,False,False,False,False,4,0,1,3
52,Undergraduate,Together,70932.0,1,2014-01-19,57,False,200,193,100,46,185,185,909,2,False,False,False,False,False,False,12,2,6,3
68,Graduate,Single,91249.0,0,2012-10-20,84,False,1324,27,119,71,108,27,1676,0,True,True,False,True,True,True,6,9,7,4
81,Postgraduate,Single,77598.0,0,2013-10-01,53,False,1193,33,281,129,66,33,1735,1,False,False,False,False,True,False,13,5,7,3
65,Graduate,Single,80982.0,2,2013-01-08,48,True,505,137,401,104,22,22,1191,3,False,False,False,False,False,False,11,5,11,5
47,Postgraduate,Together,22701.0,1,2013-09-05,2,False,2,4,9,0,4,5,24,1,False,False,False,False,False,False,3,0,1,5
55,Postgraduate,Together,55212.0,1,2012-11-23,65,False,1103,0,45,0,0,34,1182,3,False,True,False,True,False,False,11,2,4,8
54,Graduate,Together,70617.0,0,2013-06-23,45,False,353,61,753,40,46,27,1280,1,False,False,False,False,False,False,7,3,3,2
67,Graduate,Single,64849.0,0,2012-11-13,42,False,652,48,350,94,84,108,1336,1,False,False,False,False,False,True,6,3,9,5
59,Postgraduate,Together,62694.0,2,2013-06-17,29,False,379,6,157,25,91,91,749,5,False,False,False,False,False,False,7,3,9,7
50,Postgraduate,Together,61917.0,2,2013-11-20,83,False,46,4,36,2,2,1,91,1,False,False,False,False,False,False,4,0,2,5
77,Postgraduate,Together,67472.0,1,2013-09-28,93,False,162,31,127,8,17,69,414,2,False,False,False,False,False,False,7,2,4,3
42,Postgraduate,Together,21059.0,1,2014-01-07,40,False,8,3,19,3,3,8,44,3,False,False,False,False,False,False,3,0,3,6
56,Postgraduate,Together,29543.0,2,2014-04-01,47,False,17,3,18,3,4,18,63,2,False,False,False,False,False,False,2,1,3,7
73,Graduate,Together,75903.0,1,2013-04-08,50,False,340,108,185,130,38,100,901,2,False,False,False,False,False,False,9,6,6,3
49,Undergraduate,Together,34984.0,2,2012-09-06,40,False,8,4,15,3,5,3,38,2,False,False,False,False,False,False,3,0,1,7
68,Postgraduate,Single,54998.0,1,2013-03-10,3,False,154,22,202,39,30,8,455,5,False,False,False,False,False,True,9,2,4,4
75,Postgraduate,Single,54356.0,1,2012-11-19,62,False,710,15,30,20,0,0,775,3,False,False,False,False,False,True,8,2,11,8
65,Postgraduate,Together,34242.0,1,2014-03-23,25,False,8,2,4,0,0,1,15,1,False,False,False,False,False,False,3,0,0,5
51,Graduate,Together,25410.0,1,2013-08-31,48,False,2,2,4,13,13,4,38,1,False,False,False,False,False,False,4,0,1,4
40,Postgraduate,Together,73356.0,0,2014-02-06,56,False,1050,14,322,0,14,112,1512,1,True,False,True,False,True,True,5,11,5,2
74,Graduate,Together,28320.0,1,2013-01-14,68,False,19,1,14,3,2,4,43,1,False,False,False,False,False,False,3,0,1,8
47,Graduate,Single,23763.0,1,2012-08-07,64,False,22,0,6,6,2,6,42,1,False,False,False,False,False,False,3,0,1,7
40,Graduate,Together,72570.0,0,2014-04-25,67,False,274,83,216,151,141,224,1089,1,False,False,False,False,False,False,12,6,4,1
48,Postgraduate,Together,34529.0,1,2012-09-14,94,False,68,6,38,3,6,41,162,2,False,False,False,False,False,False,3,2,2,7
73,Graduate,Single,70792.0,0,2013-02-06,82,False,344,45,654,104,11,114,1272,2,False,False,False,False,False,False,10,4,3,3
42,Graduate,Together,63211.0,0,2012-11-02,3,False,145,193,459,205,26,145,1173,2,False,False,False,False,False,True,7,8,3,2
50,Postgraduate,Together,83891.0,1,2014-06-20,24,False,217,38,350,111,85,15,816,1,False,False,False,False,False,False,10,7,4,1
56,Graduate,Single,36065.0,2,2013-03-31,54,False,18,7,34,10,2,3,74,3,False,False,False,False,False,False,3,0,3,8
70,Graduate,Together,39898.0,1,2013-02-12,20,False,69,8,26,12,7,12,134,2,False,False,False,False,False,False,4,0,3,7
84,Postgraduate,Single,51141.0,0,2013-07-08,96,False,144,0,7,0,0,6,157,1,False,False,False,False,False,False,4,1,3,5
48,Graduate,Together,56939.0,1,2013-09-18,19,False,256,34,103,90,29,49,561,2,False,False,False,False,False,False,10,3,3,3
73,Graduate,Single,80872.0,0,2014-05-12,60,False,483,72,567,94,12,108,1336,1,False,False,False,False,False,False,10,4,4,1
48,Postgraduate,Together,72335.0,0,2012-08-13,2,False,1285,105,653,28,21,0,2092,1,False,False,False,False,False,True,8,4,10,8
60,Postgraduate,Single,61798.0,0,2013-11-23,13,False,338,4,89,11,8,13,463,1,False,False,False,False,False,False,9,2,4,4
74,Postgraduate,Single,76842.0,0,2014-05-03,37,False,605,10,345,84,54,32,1130,1,False,False,False,False,False,False,7,8,1,0
48,Graduate,Together,29478.0,1,2014-01-17,59,False,8,0,7,3,1,1,20,1,False,False,False,False,False,False,3,0,1,6
68,Graduate,Single,46998.0,1,2012-10-22,55,False,172,41,86,45,6,27,377,5,False,False,True,False,False,False,5,3,5,7
34,Graduate,Single,96843.0,0,2013-04-23,60,False,448,71,951,40,17,17,1544,1,False,False,False,False,True,True,10,11,6,2
74,Postgraduate,Single,56551.0,2,2014-05-07,48,False,67,4,32,17,2,16,138,3,False,False,False,False,False,False,4,1,2,4
59,Postgraduate,Together,70053.0,1,2013-07-03,38,False,512,53,98,81,179,89,1012,3,False,False,False,False,False,False,10,5,8,5
62,Postgraduate,Single,71670.0,0,2013-07-09,8,False,1462,16,128,0,0,160,1766,1,False,True,False,True,True,True,6,3,5,6
46,Graduate,Together,44359.0,2,2014-06-17,19,False,20,0,14,7,3,1,45,3,False,False,False,False,False,False,4,0,2,3
72,Graduate,Single,40887.0,2,2013-05-06,32,False,50,4,44,10,10,43,161,3,False,False,False,False,False,True,3,1,3,9
58,Graduate,Single,48877.0,1,2014-01-05,27,False,102,1,15,2,0,24,144,1,False,False,False,False,False,False,4,0,3,7
77,Graduate,Together,74485.0,0,2013-08-24,58,False,499,149,815,173,49,49,1734,1,False,False,False,False,False,False,12,7,6,3
52,Graduate,Together,64474.0,1,2013-10-22,59,False,381,35,172,56,86,93,823,2,False,False,False,False,False,False,10,2,8,5
61,Graduate,Together,77226.0,1,2014-02-28,29,False,631,43,239,128,76,21,1138,2,False,False,False,False,False,False,12,8,6,3
75,Graduate,Single,72643.0,0,2013-02-27,60,False,526,80,553,123,94,53,1429,1,True,False,False,False,False,True,7,10,3,2
46,Postgraduate,Together,85738.0,0,2014-01-23,41,False,913,26,376,17,26,13,1371,1,False,False,False,True,True,False,11,6,3,1
58,Graduate,Single,55686.0,1,2013-02-14,27,False,673,0,199,37,47,26,982,2,False,False,True,False,False,False,5,3,6,4
41,Graduate,Single,39062.0,1,2014-03-25,28,False,23,0,9,0,0,12,44,1,False,False,True,False,False,False,3,0,1,4
53,Graduate,Together,34600.0,2,2013-01-01,8,False,199,33,60,8,3,15,318,5,False,False,False,False,False,True,5,2,5,8
49,Graduate,Together,40794.0,1,2013-04-07,18,False,261,23,73,4,23,50,434,2,False,False,False,False,False,False,5,3,6,7
53,Undergraduate,Together,54690.0,2,2013-11-07,76,False,111,16,37,7,9,18,198,3,False,False,False,False,False,False,5,1,3,3
55,Graduate,Together,4428.0,1,2013-10-05,0,False,16,4,12,2,4,321,359,0,False,False,False,False,False,False,0,0,25,1
61,Undergraduate,Together,32632.0,0,2012-08-02,32,False,63,151,137,153,19,53,576,2,False,False,False,False,False,False,8,4,4,5
56,Postgraduate,Single,38236.0,2,2013-09-20,2,False,58,0,18,2,0,10,88,4,False,False,False,False,False,False,4,0,3,7
45,Graduate,Together,36781.0,1,2014-04-10,16,False,29,1,17,0,3,13,63,1,False,False,False,False,False,True,2,1,2,8
40,Postgraduate,Single,31385.0,1,2012-12-05,56,False,3,2,12,0,1,9,27,1,False,False,True,False,False,True,2,0,1,8
40,Graduate,Together,24570.0,1,2013-02-27,97,False,28,34,62,11,14,44,193,3,False,False,False,False,False,False,4,0,4,9
50,Postgraduate,Single,25509.0,1,2012-09-18,15,False,40,3,30,10,7,11,101,3,False,False,False,False,False,True,3,0,3,9
73,Graduate,Together,94642.0,0,2014-02-12,35,False,879,143,797,106,143,143,2211,0,True,False,False,False,True,False,9,7,5,1
62,Postgraduate,Together,58646.0,1,2013-06-10,3,False,62,1,44,6,5,22,140,1,False,False,False,False,False,False,4,1,2,4
49,Graduate,Single,53201.0,2,2013-02-12,49,False,280,7,81,20,0,27,415,8,False,False,False,False,False,False,5,3,6,7
67,Graduate,Together,21994.0,1,2012-12-24,4,False,9,0,6,3,1,3,22,1,False,False,False,False,False,False,3,0,0,5
46,Graduate,Together,57113.0,2,2013-02-06,45,False,182,4,33,0,2,42,263,6,False,False,False,False,False,False,5,1,4,7
33,Graduate,Together,51373.0,0,2013-06-22,37,False,83,2,101,64,26,117,393,1,False,False,False,False,False,False,3,5,3,4
38,Graduate,Together,23477.0,1,2013-10-21,39,False,38,15,54,3,8,29,147,3,False,False,False,False,False,False,4,0,3,8
68,Graduate,Together,58116.0,1,2014-04-13,38,False,228,19,130,4,11,51,443,2,False,False,False,False,False,False,8,3,3,2
61,Postgraduate,Single,72968.0,0,2013-12-16,8,False,1092,37,592,145,37,55,1958,1,True,False,False,False,False,True,8,5,5,3
53,Postgraduate,Together,39791.0,1,2013-03-28,89,False,85,15,27,13,13,21,174,2,False,False,False,False,False,False,4,1,3,7
77,Postgraduate,Single,91712.0,0,2013-10-17,47,False,1276,24,746,94,29,48,2217,0,False,False,False,False,True,True,11,7,9,3
66,Graduate,Single,94472.0,1,2014-04-03,75,False,1017,33,417,108,100,16,1691,1,False,False,False,True,True,False,5,5,5,5
64,Graduate,Together,13672.0,2,2013-04-17,86,False,6,2,9,2,1,5,25,2,False,False,False,False,False,False,3,0,1,8
44,Undergraduate,Together,96547.0,0,2014-05-23,4,False,448,21,125,52,101,62,809,0,True,False,True,False,True,True,8,6,7,2
49,Graduate,Together,79205.0,0,2012-08-29,73,False,504,23,117,179,28,44,895,1,True,False,False,False,False,True,4,5,6,4
49,Postgraduate,Together,56559.0,1,2012-12-25,46,False,226,22,133,41,31,31,484,3,False,False,False,False,False,False,8,3,4,4
51,Postgraduate,Together,32644.0,1,2013-01-16,38,False,239,3,141,0,7,23,413,4,False,False,True,False,False,False,6,1,7,8
44,Undergraduate,Single,67506.0,1,2014-01-02,73,False,90,38,67,33,36,67,331,1,False,False,False,False,False,False,6,1,4,3
54,Graduate,Single,24206.0,1,2013-03-08,66,False,7,2,8,3,2,3,25,1,False,False,False,False,False,False,3,0,1,6
57,Postgraduate,Single,28420.0,1,2013-12-24,36,False,4,2,5,2,0,0,13,1,False,False,False,False,False,False,2,0,1,6
54,Graduate,Together,22979.0,1,2012-09-06,29,False,16,17,19,20,21,22,115,3,False,False,False,False,False,True,2,2,3,8
58,Graduate,Single,33279.0,0,2014-06-12,29,False,10,3,3,0,0,0,16,1,False,False,False,False,False,False,3,0,0,3
52,Postgraduate,Single,46423.0,2,2013-09-18,6,False,68,0,16,0,0,8,92,3,False,False,False,False,False,False,4,0,2,7
47,Graduate,Together,30368.0,1,2013-11-07,97,False,35,0,13,2,0,2,52,2,False,False,False,False,False,False,3,0,2,8
54,Graduate,Together,63684.0,1,2012-11-26,61,False,575,80,428,208,93,80,1464,3,False,False,False,False,False,False,8,4,8,5
60,Graduate,Single,41638.0,1,2013-02-13,68,False,315,0,31,4,0,91,441,4,False,False,True,False,False,False,3,5,5,8
65,Postgraduate,Single,68805.0,1,2013-09-17,73,False,182,2,49,17,13,20,283,1,False,False,False,False,False,False,7,1,3,2
58,Postgraduate,Together,65814.0,1,2014-03-02,90,False,561,14,113,10,14,35,747,3,False,False,False,False,False,False,10,2,8,5
66,Graduate,Single,71964.0,0,2013-05-20,81,False,587,51,932,180,34,86,1870,1,False,False,False,False,False,False,5,6,5,3
38,Graduate,Single,39146.0,1,2013-02-14,1,False,94,1,33,13,12,12,165,3,False,False,False,False,False,False,4,0,4,8
47,Graduate,Together,96876.0,0,2013-08-06,79,False,908,43,735,40,194,21,1941,1,True,False,False,True,True,True,9,7,7,2
43,Undergraduate,Together,34445.0,0,2013-01-27,92,False,228,122,122,208,129,30,839,6,False,False,False,False,False,False,8,2,11,9
66,Graduate,Single,68281.0,0,2012-08-07,31,False,995,112,417,42,48,41,1655,1,False,False,False,False,False,True,13,9,2,5
49,Undergraduate,Together,37284.0,2,2013-03-29,46,False,11,1,2,2,1,6,23,1,False,False,False,False,False,False,3,0,0,6
41,Graduate,Together,36790.0,0,2013-03-01,14,False,3,3,14,15,21,10,66,1,False,False,False,False,False,True,2,1,2,9
57,Graduate,Together,27943.0,2,2013-04-15,89,False,12,1,16,4,1,3,37,3,False,False,False,False,False,False,3,0,2,8
73,Graduate,Single,22263.0,2,2014-03-30,31,True,17,0,2,0,0,2,21,2,False,False,False,False,False,False,3,0,1,6
52,Graduate,Together,30261.0,3,2012-09-25,75,False,8,0,5,0,3,6,22,1,False,False,False,False,False,False,3,0,0,8
46,Graduate,Together,28587.0,1,2014-02-12,42,False,22,4,17,12,10,13,78,3,False,False,False,False,False,False,4,0,2,6
42,Postgraduate,Together,43815.0,1,2013-04-05,53,False,14,10,29,4,7,15,79,1,False,False,False,False,False,False,3,0,2,6
68,Graduate,Together,48195.0,2,2014-01-21,53,False,106,27,68,52,7,5,265,6,False,False,False,False,False,False,5,2,4,6
72,Postgraduate,Together,77027.0,1,2014-02-05,23,False,820,57,242,45,0,11,1175,2,False,False,False,False,False,False,6,3,8,4
59,Postgraduate,Together,71322.0,1,2013-02-16,57,False,753,43,226,69,10,204,1305,2,False,False,False,False,False,False,13,5,8,4
45,Postgraduate,Together,32765.0,1,2014-02-23,49,False,13,3,17,7,3,3,46,2,False,False,False,False,False,False,4,0,2,5
59,Graduate,Together,29672.0,2,2013-03-12,6,False,9,1,3,0,4,8,25,1,False,False,False,False,False,False,3,0,0,6
71,Graduate,Single,23272.0,0,2013-10-17,29,False,19,3,6,4,2,12,46,1,False,False,False,False,False,False,3,0,1,4
75,Postgraduate,Together,49912.0,1,2012-09-07,5,False,520,8,223,32,49,42,874,4,False,False,True,False,False,True,7,5,10,8
39,Undergraduate,Together,7500.0,1,2012-08-01,98,False,5,17,17,13,14,34,100,4,False,False,False,False,False,False,3,1,2,9
77,Postgraduate,Single,68117.0,1,2013-03-10,80,False,618,44,215,0,17,36,930,2,False,False,True,False,False,True,4,8,11,6
69,Graduate,Together,67225.0,1,2013-11-26,4,False,315,35,322,46,7,143,868,3,False,False,False,False,False,False,11,2,7,5
48,Graduate,Together,17649.0,1,2013-11-12,70,False,15,1,23,0,5,1,45,3,False,False,False,False,False,False,3,0,3,8
49,Graduate,Together,55914.0,1,2013-04-29,32,False,384,60,364,119,101,232,1260,4,False,False,False,False,False,False,8,6,11,7
40,Graduate,Together,40059.0,1,2013-09-28,82,False,110,29,92,28,10,145,414,1,False,False,True,False,False,False,3,2,6,8
74,Graduate,Together,60905.0,1,2013-12-05,27,False,208,17,76,36,17,38,392,2,False,False,False,False,False,False,7,3,3,2
47,Graduate,Together,75330.0,2,2012-10-04,94,False,555,82,257,93,61,61,1109,4,False,False,False,False,False,False,12,3,10,6
73,Graduate,Single,60689.0,1,2013-06-01,23,False,240,90,216,63,6,24,639,4,False,False,False,False,False,False,10,4,4,3
40,Graduate,Together,38680.0,1,2013-03-28,97,False,11,0,36,15,5,12,79,1,False,False,False,False,False,False,3,0,2,7
42,Graduate,Together,61416.0,0,2013-02-08,25,False,848,154,323,201,61,78,1665,1,False,False,True,False,False,False,10,3,10,6
33,Graduate,Single,49767.0,0,2013-05-02,92,False,202,47,197,55,42,149,692,1,False,False,False,False,False,False,8,4,5,4
54,Graduate,Single,83273.0,3,2012-09-25,98,False,433,89,650,16,102,102,1392,10,False,False,False,False,False,False,9,6,4,7
43,Graduate,Together,29009.0,1,2013-11-29,19,False,6,6,15,10,5,2,44,2,False,False,False,False,False,False,3,0,2,6
45,Postgraduate,Together,45057.0,1,2013-12-01,80,False,37,0,7,3,0,3,50,1,False,False,False,False,False,False,3,0,2,5
53,Graduate,Together,37150.0,1,2012-09-11,80,False,167,37,64,49,34,116,467,8,False,False,False,False,False,False,6,3,4,7
54,Graduate,Single,43020.0,1,2013-11-30,79,False,45,7,99,4,25,43,223,3,False,False,False,False,False,False,4,1,4,6
65,Graduate,Together,53154.0,1,2014-06-09,50,False,129,0,21,0,1,7,158,1,False,False,False,False,False,False,4,1,3,4
51,Graduate,Together,65308.0,0,2013-09-11,60,False,713,0,264,120,80,34,1211,1,True,False,False,False,True,False,12,8,7,4
54,Graduate,Single,76467.0,1,2012-08-17,44,False,676,161,426,210,44,58,1575,2,False,False,False,False,False,True,5,5,2,6
77,Undergraduate,Together,81044.0,0,2013-12-27,0,False,450,26,535,73,98,26,1208,1,False,False,False,False,False,False,10,6,5,1
73,Graduate,Together,32871.0,2,2013-03-09,28,False,22,2,12,0,2,5,43,1,False,False,False,False,False,False,3,0,1,4
